Dataset,StratificationType,Fold_Seed,Fold,Model,Init_Seed,Stopped_Epoch,Best_Epoch,Best_Val_Loss,Best_Val_Accuracy,Test_Loss,Test_Accuracy,Stopped_Early,Early_Stopping_Patience
Computers,RandomKFold,0,1,MLP,100,156,56,0.45874080061912537,0.850963294506073,0.45708706974983215,0.847328245639801,True,100
Computers,RandomKFold,0,1,GCN,100,650,550,0.30088087916374207,0.9102144837379456,0.3244865834712982,0.9080334305763245,True,100
Computers,RandomKFold,0,1,GPRGNN,100,822,722,0.30484211444854736,0.9131224751472473,0.3096444606781006,0.9116684794425964,True,100
Computers,RandomKFold,0,1,GAT,100,1000,998,0.2534560561180115,0.9247546195983887,0.26904264092445374,0.9196655750274658,False,100
Computers,RandomKFold,0,2,MLP,100,151,51,0.48213082551956177,0.8414545655250549,0.46218663454055786,0.8476917743682861,True,100
Computers,RandomKFold,0,2,GCN,100,1000,950,0.32562628388404846,0.9083636403083801,0.2958201766014099,0.9102144837379456,False,100
Computers,RandomKFold,0,1,SAGE,100,516,416,0.34012284874916077,0.9014903903007507,0.3371221125125885,0.9022173881530762,True,100
Computers,RandomKFold,0,2,GAT,100,934,834,0.28120869398117065,0.918181836605072,0.26122307777404785,0.9203925728797913,True,100
Computers,RandomKFold,0,2,SAGE,100,1000,994,0.5792139768600464,0.8305454254150391,0.5807278156280518,0.8276990056037903,False,100
Computers,RandomKFold,0,1,MixHop,100,441,341,0.2660001516342163,0.9196655750274658,0.2748963236808777,0.9193020462989807,True,100
Computers,RandomKFold,0,2,GPRGNN,100,664,564,0.3349733352661133,0.910909116268158,0.318121075630188,0.9098509550094604,True,100
Computers,RandomKFold,0,3,MLP,100,165,65,0.45482710003852844,0.8516363501548767,0.49676084518432617,0.8378182053565979,True,100
Computers,RandomKFold,0,3,GCN,100,736,636,0.31651249527931213,0.8996363878250122,0.33777573704719543,0.9014545679092407,True,100
Computers,RandomKFold,0,2,MixHop,100,322,222,0.30303099751472473,0.9152727127075195,0.28754037618637085,0.9123954772949219,True,100
Computers,RandomKFold,0,3,GAT,100,1000,950,0.26409515738487244,0.917090892791748,0.2776314616203308,0.9160000085830688,False,100
Computers,RandomKFold,0,1,H2GCN,100,933,833,0.7275773286819458,0.8080697655677795,0.7413685321807861,0.7960741519927979,True,100
Computers,RandomKFold,0,3,GPRGNN,100,623,523,0.3084557056427002,0.9105454683303833,0.33633914589881897,0.910909116268158,True,100
Computers,RandomKFold,0,3,SAGE,100,788,688,0.49956458806991577,0.845090925693512,0.512164831161499,0.8396363854408264,True,100
Computers,RandomKFold,0,4,MLP,100,160,60,0.459291011095047,0.845090925693512,0.44492337107658386,0.848727285861969,True,100
Computers,RandomKFold,0,4,GCN,100,905,805,0.3015998601913452,0.913454532623291,0.30278947949409485,0.9090909361839294,True,100
Computers,RandomKFold,0,4,GAT,100,934,834,0.25411707162857056,0.921818196773529,0.2719164490699768,0.9138181805610657,True,100
Computers,RandomKFold,0,3,MixHop,100,396,296,0.28325968980789185,0.914545476436615,0.29282641410827637,0.9174545407295227,True,100
Computers,RandomKFold,0,2,H2GCN,100,1000,973,0.7623060941696167,0.7785454392433167,0.7288542985916138,0.8073427677154541,False,100
Computers,RandomKFold,0,4,GPRGNN,100,527,427,0.32337844371795654,0.9094545245170593,0.31205329298973083,0.9050909280776978,True,100
Computers,RandomKFold,0,4,SAGE,100,998,898,0.30146524310112,0.9054545164108276,0.3207074701786041,0.8992727398872375,True,100
Computers,RandomKFold,0,5,MLP,100,151,51,0.4499988853931427,0.8513267636299133,0.45199623703956604,0.8483636379241943,True,100
Computers,RandomKFold,0,5,GCN,100,632,532,0.30613428354263306,0.9120320081710815,0.3058317005634308,0.9112727046012878,True,100
Computers,RandomKFold,0,5,GAT,100,939,839,0.2704586982727051,0.9211195707321167,0.2606559693813324,0.9203636646270752,True,100
Computers,RandomKFold,0,4,MixHop,100,397,297,0.27615562081336975,0.9207272529602051,0.28039780259132385,0.9076363444328308,True,100
Computers,RandomKFold,0,3,H2GCN,100,1000,972,0.7484361529350281,0.7919999957084656,0.7612165212631226,0.7799999713897705,False,100
Computers,RandomKFold,0,5,GPRGNN,100,617,517,0.32813867926597595,0.9076699614524841,0.33039402961730957,0.9094545245170593,True,100
Computers,RandomKFold,0,5,SAGE,100,1000,917,0.36170122027397156,0.8920392394065857,0.34003445506095886,0.8909090757369995,False,100
Computers,RandomKFold,0,5,MixHop,100,467,367,0.26929906010627747,0.9167575240135193,0.27049002051353455,0.9174545407295227,True,100
Computers,RandomKFold,0,4,H2GCN,100,1000,981,0.7326836585998535,0.8047272562980652,0.746406614780426,0.7916363477706909,False,100
Computers,RandomKFold,0,5,H2GCN,100,1000,985,0.7392363548278809,0.8004361987113953,0.7336365580558777,0.8040000200271606,False,100
Computers,LabelStratifiedKFold,0,1,MLP,100,148,48,0.4580681622028351,0.8487822413444519,0.4481801986694336,0.845510721206665,True,100
Computers,LabelStratifiedKFold,0,1,GCN,100,882,782,0.33174899220466614,0.9043983817100525,0.303522527217865,0.9080334305763245,True,100
Computers,LabelStratifiedKFold,0,1,GAT,100,805,705,0.27795711159706116,0.9211195707321167,0.25689414143562317,0.914576530456543,True,100
Computers,LabelStratifiedKFold,0,1,GPRGNN,100,563,463,0.3396662473678589,0.9098509550094604,0.31345176696777344,0.916394054889679,True,100
Computers,LabelStratifiedKFold,0,2,MLP,100,149,49,0.46436595916748047,0.845090925693512,0.46792927384376526,0.8520538210868835,True,100
Computers,LabelStratifiedKFold,0,2,GCN,100,788,688,0.3183535635471344,0.9029091000556946,0.3244456350803375,0.9123954772949219,True,100
Computers,LabelStratifiedKFold,0,1,SAGE,100,679,579,0.3781866133213043,0.8829516768455505,0.3501864969730377,0.8920392394065857,True,100
Computers,LabelStratifiedKFold,0,2,GAT,100,1000,943,0.27826759219169617,0.9149090647697449,0.2763761281967163,0.9240276217460632,False,100
Computers,LabelStratifiedKFold,0,2,SAGE,100,523,423,0.42519405484199524,0.8821818232536316,0.4387299716472626,0.8687750101089478,True,100
Computers,LabelStratifiedKFold,0,2,GPRGNN,100,714,614,0.33661970496177673,0.8996363878250122,0.3360748887062073,0.9116684794425964,True,100
Computers,LabelStratifiedKFold,0,1,MixHop,100,404,304,0.2987593114376068,0.9134860038757324,0.27306443452835083,0.9149399995803833,True,100
Computers,LabelStratifiedKFold,0,3,MLP,100,149,49,0.4174566864967346,0.8643636107444763,0.44512230157852173,0.8552727103233337,True,100
Computers,LabelStratifiedKFold,0,3,GCN,100,1000,999,0.29485175013542175,0.906181812286377,0.31653377413749695,0.9032727479934692,False,100
Computers,LabelStratifiedKFold,0,3,GAT,100,1000,991,0.24996784329414368,0.9225454330444336,0.272630900144577,0.9160000085830688,False,100
Computers,LabelStratifiedKFold,0,2,MixHop,100,529,429,0.28012698888778687,0.9185454249382019,0.27897605299949646,0.916394054889679,True,100
Computers,LabelStratifiedKFold,0,1,H2GCN,100,1000,972,0.7430219650268555,0.7935296297073364,0.7380785346031189,0.796437680721283,False,100
Computers,LabelStratifiedKFold,0,3,GPRGNN,100,810,710,0.27782076597213745,0.9207272529602051,0.3225509226322174,0.9101818203926086,True,100
Computers,LabelStratifiedKFold,0,3,SAGE,100,923,823,0.3214726150035858,0.8967272639274597,0.33877161145210266,0.8909090757369995,True,100
Computers,LabelStratifiedKFold,0,4,MLP,100,147,47,0.4844546318054199,0.8381817936897278,0.4407895505428314,0.8607272505760193,True,100
Computers,LabelStratifiedKFold,0,4,GCN,100,763,663,0.3178235590457916,0.910909116268158,0.3056381940841675,0.906181812286377,True,100
