Dataset,StratificationType,Fold_Seed,Fold,Model,Init_Seed,Stopped_Epoch,Best_Epoch,Best_Val_Loss,Best_Val_Accuracy,Test_Loss,Test_Accuracy,Stopped_Early,Early_Stopping_Patience
PubMed,RandomKFold,0,5,GCN,100,657,557,0.35370349884033203,0.8699290156364441,0.3510294258594513,0.8764899969100952,True,100
PubMed,RandomKFold,0,5,GAT,100,399,299,0.3941793143749237,0.8542089462280273,0.3870810270309448,0.8681207299232483,True,100
PubMed,RandomKFold,0,4,H2GCN,100,681,581,0.29425257444381714,0.9046411514282227,0.2854582667350769,0.8985543847084045,True,100
PubMed,RandomKFold,0,5,GPRGNN,100,786,686,0.32084548473358154,0.875,0.3217955231666565,0.8846056461334229,True,100
PubMed,RandomKFold,0,5,SAGE,100,676,576,0.3049166202545166,0.8841277956962585,0.30072033405303955,0.8917068243026733,True,100
PubMed,RandomKFold,0,5,H2GCN,100,519,419,0.2983475625514984,0.889959454536438,0.29334381222724915,0.9013441801071167,True,100
PubMed,RandomKFold,0,4,MixHop,100,1000,984,0.2632881999015808,0.9031194448471069,0.25967615842819214,0.8967791199684143,False,100
PubMed,RandomKFold,0,5,MixHop,100,966,866,0.2644747793674469,0.8962981700897217,0.2652173638343811,0.9023585915565491,True,100
PubMed,LabelStratifiedKFold,0,1,MLP,100,168,68,0.313665509223938,0.8841277956962585,0.3582468628883362,0.8732251524925232,True,100
PubMed,LabelStratifiedKFold,0,1,GCN,100,511,411,0.35431450605392456,0.8673934936523438,0.37291017174720764,0.8701825737953186,True,100
PubMed,LabelStratifiedKFold,0,1,GAT,100,537,437,0.3922756314277649,0.8572515249252319,0.3976510167121887,0.8580121994018555,True,100
PubMed,LabelStratifiedKFold,0,1,GPRGNN,100,695,595,0.32628944516181946,0.8757606744766235,0.3465062081813812,0.8788032531738281,True,100
PubMed,LabelStratifiedKFold,0,2,MLP,100,175,75,0.30913400650024414,0.8868881464004517,0.3180391192436218,0.8780425786972046,True,100
PubMed,LabelStratifiedKFold,0,1,SAGE,100,568,468,0.30672359466552734,0.883874237537384,0.32145944237709045,0.8826065063476562,True,100
PubMed,LabelStratifiedKFold,0,2,GCN,100,655,555,0.3298538625240326,0.8853664994239807,0.35539713501930237,0.8679006099700928,True,100
PubMed,LabelStratifiedKFold,0,2,GAT,100,435,335,0.3643701374530792,0.8709104657173157,0.39705684781074524,0.852180540561676,True,100
PubMed,LabelStratifiedKFold,0,1,H2GCN,100,660,560,0.29222729802131653,0.8970588445663452,0.31692710518836975,0.8907200694084167,True,100
PubMed,LabelStratifiedKFold,0,2,SAGE,100,636,536,0.27951565384864807,0.8967791199684143,0.3094188868999481,0.8805781006813049,True,100
PubMed,LabelStratifiedKFold,0,2,GPRGNN,100,785,685,0.3032304048538208,0.8858736753463745,0.32848265767097473,0.8739858269691467,True,100
PubMed,LabelStratifiedKFold,0,3,MLP,100,167,67,0.34598395228385925,0.8683743476867676,0.30096063017845154,0.8868881464004517,True,100
PubMed,LabelStratifiedKFold,0,3,GCN,100,717,617,0.3651306927204132,0.8693888187408447,0.32834967970848083,0.8846056461334229,True,100
PubMed,LabelStratifiedKFold,0,2,H2GCN,100,506,406,0.27853909134864807,0.9028658270835876,0.29401329159736633,0.8998478651046753,True,100
PubMed,LabelStratifiedKFold,0,3,GAT,100,483,383,0.4013587534427643,0.8541719317436218,0.3632313013076782,0.8698959946632385,True,100
PubMed,LabelStratifiedKFold,0,1,MixHop,100,731,631,0.2694791257381439,0.8970588445663452,0.2929728031158447,0.892241358757019,True,100
PubMed,LabelStratifiedKFold,0,3,SAGE,100,616,516,0.3161563277244568,0.8777580261230469,0.2786715030670166,0.8985543847084045,True,100
PubMed,LabelStratifiedKFold,0,3,GPRGNN,100,1000,981,0.34266018867492676,0.8701496124267578,0.2985306680202484,0.8894243240356445,False,100
PubMed,LabelStratifiedKFold,0,4,MLP,100,166,66,0.31350165605545044,0.8777580261230469,0.33906951546669006,0.8691352009773254,True,100
PubMed,LabelStratifiedKFold,0,4,GCN,100,677,577,0.33672478795051575,0.8833375573158264,0.36779606342315674,0.8701496124267578,True,100
PubMed,LabelStratifiedKFold,0,4,GAT,100,448,348,0.3732735514640808,0.8673598766326904,0.4034564197063446,0.8534111380577087,True,100
PubMed,LabelStratifiedKFold,0,2,MixHop,100,767,667,0.2532166540622711,0.9071772694587708,0.2736494541168213,0.8952839970588684,True,100
PubMed,LabelStratifiedKFold,0,3,H2GCN,100,687,587,0.3103843033313751,0.8919604420661926,0.27512744069099426,0.9028658270835876,True,100
PubMed,LabelStratifiedKFold,0,4,GPRGNN,100,778,678,0.3017284572124481,0.8891707062721252,0.35009974241256714,0.8693888187408447,True,100
PubMed,LabelStratifiedKFold,0,4,SAGE,100,373,273,0.29349270462989807,0.8909459710121155,0.324969619512558,0.8754755258560181,True,100
PubMed,LabelStratifiedKFold,0,5,MLP,100,162,62,0.3506576716899872,0.8701825737953186,0.3166305124759674,0.8785188794136047,True,100
PubMed,LabelStratifiedKFold,0,5,GCN,100,662,562,0.3728887438774109,0.8737322688102722,0.33743876218795776,0.8815622329711914,True,100
PubMed,LabelStratifiedKFold,0,5,GAT,100,436,336,0.4011767506599426,0.8595334887504578,0.3746987283229828,0.8665990233421326,True,100
PubMed,LabelStratifiedKFold,0,3,MixHop,100,775,675,0.28552910685539246,0.8927212953567505,0.25210464000701904,0.9102206230163574,True,100
PubMed,LabelStratifiedKFold,0,4,H2GCN,100,927,827,0.2825170159339905,0.9000760912895203,0.3134007453918457,0.8894243240356445,True,100
PubMed,LabelStratifiedKFold,0,5,SAGE,100,715,615,0.31716200709342957,0.8795638680458069,0.28911292552948,0.8899314999580383,True,100
PubMed,LabelStratifiedKFold,0,5,GPRGNN,100,759,659,0.3426388204097748,0.8795638680458069,0.30090606212615967,0.8904387354850769,True,100
PubMed,LabelStratifiedKFold,0,4,MixHop,100,780,680,0.2530168294906616,0.8993152379989624,0.28564560413360596,0.8894243240356445,True,100
PubMed,LabelStratifiedKFold,0,5,H2GCN,100,968,868,0.3158545196056366,0.889959454536438,0.2829962968826294,0.901597797870636,True,100
PubMed,LabelStratifiedKFold,0,5,MixHop,100,973,873,0.28829795122146606,0.8965517282485962,0.2539396286010742,0.9005833268165588,True,100
PubMed,SklearnCategorical_PropLabelCluster_k19,0,1,MLP,100,166,66,0.31025636196136475,0.881085216999054,0.30552276968955994,0.8871703743934631,True,100
PubMed,SklearnCategorical_PropLabelCluster_k19,0,1,GCN,100,634,534,0.3460829555988312,0.8752535581588745,0.3401649594306946,0.8798174262046814,True,100
PubMed,SklearnCategorical_PropLabelCluster_k19,0,1,GAT,100,473,373,0.38810965418815613,0.8615618944168091,0.37230184674263,0.8706896305084229,True,100
PubMed,SklearnCategorical_PropLabelCluster_k19,0,1,SAGE,100,598,498,0.3012077510356903,0.8876774907112122,0.2890303134918213,0.8942697644233704,True,100
PubMed,SklearnCategorical_PropLabelCluster_k19,0,1,GPRGNN,100,1000,932,0.30988696217536926,0.8859026432037354,0.30701518058776855,0.8846349120140076,False,100
PubMed,SklearnCategorical_PropLabelCluster_k19,0,2,MLP,100,164,64,0.34165436029434204,0.8693888187408447,0.3178054094314575,0.8788032531738281,True,100
PubMed,SklearnCategorical_PropLabelCluster_k19,0,2,GCN,100,616,516,0.36479753255844116,0.8676134943962097,0.3451797068119049,0.8722109794616699,True,100
PubMed,SklearnCategorical_PropLabelCluster_k19,0,2,GAT,100,440,340,0.3950139582157135,0.8567081093788147,0.3853079080581665,0.8628296256065369,True,100
PubMed,SklearnCategorical_PropLabelCluster_k19,0,1,H2GCN,100,631,531,0.28601881861686707,0.9021298289299011,0.2814265489578247,0.9018762707710266,True,100
PubMed,SklearnCategorical_PropLabelCluster_k19,0,2,GPRGNN,100,870,770,0.3407163619995117,0.8709104657173157,0.3163186311721802,0.8853955268859863,True,100
PubMed,SklearnCategorical_PropLabelCluster_k19,0,2,SAGE,100,761,661,0.31676560640335083,0.8772508502006531,0.30620667338371277,0.8818458318710327,True,100
PubMed,SklearnCategorical_PropLabelCluster_k19,0,3,MLP,100,165,65,0.33754029870033264,0.8752219080924988,0.3331611156463623,0.8739538192749023,True,100
PubMed,SklearnCategorical_PropLabelCluster_k19,0,3,GCN,100,512,412,0.36332008242607117,0.8704032301902771,0.365323930978775,0.8683743476867676,True,100
PubMed,SklearnCategorical_PropLabelCluster_k19,0,3,GAT,100,432,332,0.391817569732666,0.8562008738517761,0.39524680376052856,0.8549327850341797,True,100
PubMed,SklearnCategorical_PropLabelCluster_k19,0,2,H2GCN,100,660,560,0.30886679887771606,0.8863809108734131,0.28807640075683594,0.8985801339149475,True,100
PubMed,SklearnCategorical_PropLabelCluster_k19,0,1,MixHop,100,723,623,0.2638910710811615,0.9026369452476501,0.2566051483154297,0.9013691544532776,True,100
PubMed,SklearnCategorical_PropLabelCluster_k19,0,3,GPRGNN,100,872,772,0.3405343294143677,0.8754755258560181,0.33781421184539795,0.8701496124267578,True,100
PubMed,SklearnCategorical_PropLabelCluster_k19,0,3,SAGE,100,767,667,0.3105256259441376,0.8835911750793457,0.31386563181877136,0.8800405859947205,True,100
PubMed,SklearnCategorical_PropLabelCluster_k19,0,4,MLP,100,166,66,0.322476327419281,0.8818158507347107,0.34068334102630615,0.8764899969100952,True,100
PubMed,SklearnCategorical_PropLabelCluster_k19,0,4,GCN,100,682,582,0.35067903995513916,0.878772497177124,0.3663407862186432,0.8704032301902771,True,100
PubMed,SklearnCategorical_PropLabelCluster_k19,0,2,MixHop,100,717,617,0.28247469663619995,0.8891707062721252,0.2653990685939789,0.9011155962944031,True,100
PubMed,SklearnCategorical_PropLabelCluster_k19,0,4,GAT,100,379,279,0.38776612281799316,0.8655845522880554,0.39494213461875916,0.8587369918823242,True,100
PubMed,SklearnCategorical_PropLabelCluster_k19,0,3,H2GCN,100,762,662,0.3107222318649292,0.8906923532485962,0.3046310842037201,0.8906923532485962,True,100
PubMed,SklearnCategorical_PropLabelCluster_k19,0,4,GPRGNN,100,789,689,0.32290324568748474,0.8848592638969421,0.34311339259147644,0.8754755258560181,True,100
PubMed,SklearnCategorical_PropLabelCluster_k19,0,4,SAGE,100,709,609,0.2982884645462036,0.8813086748123169,0.31490907073020935,0.8823230862617493,True,100
PubMed,SklearnCategorical_PropLabelCluster_k19,0,5,MLP,100,166,66,0.3122597932815552,0.8841277956962585,0.3308088779449463,0.8772508502006531,True,100
PubMed,SklearnCategorical_PropLabelCluster_k19,0,5,GCN,100,598,498,0.3389321267604828,0.8826065063476562,0.3530275523662567,0.8782652616500854,True,100
PubMed,SklearnCategorical_PropLabelCluster_k19,0,5,GAT,100,433,333,0.3728412389755249,0.8694218993186951,0.39056888222694397,0.862794816493988,True,100
PubMed,SklearnCategorical_PropLabelCluster_k19,0,4,H2GCN,100,685,585,0.292501300573349,0.899822473526001,0.31293609738349915,0.8922140598297119,True,100
PubMed,SklearnCategorical_PropLabelCluster_k19,0,3,MixHop,100,776,676,0.2831791043281555,0.8939893245697021,0.28433769941329956,0.8919604420661926,True,100
PubMed,SklearnCategorical_PropLabelCluster_k19,0,5,GPRGNN,100,565,465,0.31290203332901,0.8851419687271118,0.331054151058197,0.8797869682312012,True,100
PubMed,SklearnCategorical_PropLabelCluster_k19,0,5,SAGE,100,793,693,0.2852467894554138,0.8962981700897217,0.29873937368392944,0.8840984106063843,True,100
PubMed,SklearnCategorical_PropLabelCluster_k19,0,5,H2GCN,100,548,448,0.28219038248062134,0.9033975601196289,0.29468366503715515,0.9000760912895203,True,100
PubMed,SklearnCategorical_PropLabelCluster_k19,0,4,MixHop,100,849,749,0.2672451436519623,0.901597797870636,0.28748440742492676,0.8957646489143372,True,100
PubMed,SklearnCategorical_PropLabelCluster_k19,0,5,MixHop,100,1000,920,0.2540346682071686,0.9046652913093567,0.2686249613761902,0.8995688557624817,False,100
