Dataset,TargetProperty,StratSeed,RequestedBins,StratifiedKFoldSeconds,RandomTargetEmd,LabelTargetEmd,StratifiedKFoldTargetEmd,RandomToStratifiedKFoldRatio,LabelToStratifiedKFoldRatio,DegreeEmd,NeighHetEmd,PageRankEmd,EigCentralityEmd,ClusteringEmd
Cora,Eigenvector Centrality,1,100,0.000863666005898267,0.0010592496219496896,0.0007407850821359054,0.0006078966185137143,1.7424831619223633,1.2186037223682846,0.3357718357324272,0.011896129927888065,2.4757188773100342e-05,0.0006078966185137143,0.011956721243945747
Cora,Clustering Coefficient,1,100,0.0008127090113703161,0.010070372456558504,0.01312044524318939,0.0031853389352890686,3.161475956292425,4.119010726875353,0.24265812604092735,0.008164283087429119,1.8546553347099253e-05,0.0009342239584076007,0.0031853389352890686
Cora,Degree,1,150,0.0009879580175038427,0.2543631225334695,0.2595341421732891,0.18504172362102195,1.3746257738845022,1.402570928839988,0.18504172362102195,0.013397247648509903,1.6525424999983982e-05,0.0009604225534658815,0.009680174065429611
Cora,Neighborhood Heterogeneity,1,150,0.0009371249761898071,0.011869421763793889,0.015016288963528513,0.0023265524869287564,5.101721035944698,6.454309132458588,0.27771891406843385,0.0023265524869287564,2.1419219890343875e-05,0.0006824920032373028,0.010682812748384346
Cora,PageRank,1,150,0.0010317499982193112,1.854918284356529e-05,2.057194222610257e-05,1.2672738476797284e-05,1.4637075386292615,1.6233225568229048,0.1956769210320082,0.012573983333944655,1.2672738476797284e-05,0.0007346683016455198,0.007594128866369461
Cora,Eigenvector Centrality,1,150,0.0010512080043554306,0.0010592496219496896,0.0007407850821359054,0.0005110764668573659,2.0725853969819177,1.4494603648863524,0.26943789908497423,0.013355448270501702,2.0703455777973883e-05,0.0005110764668573659,0.010446316370256725
Cora,Clustering Coefficient,1,150,0.0009778330277185887,0.010070372456558504,0.01312044524318939,0.005459859400119679,1.8444380557378024,2.403073830601168,0.19439263339847884,0.010285624866855286,1.6007478000845703e-05,0.0008820155432221196,0.005459859400119679
Cora,Degree,1,200,0.0011208330106455833,0.2543631225334695,0.2595341421732891,0.18322013759075903,1.3882923890255754,1.4165153764537892,0.18322013759075903,0.008617443233577752,1.6985062212458137e-05,0.0008390662689225567,0.008151631685685723
Cora,Neighborhood Heterogeneity,1,200,0.0010872090060729533,0.011869421763793889,0.015016288963528513,0.0023119806615015588,5.133875884621402,6.494988999508285,0.2716268576638257,0.0023119806615015588,1.88245449176706e-05,0.0009640896849757195,0.012308183813813498
Cora,PageRank,1,200,0.0011831670126412064,1.854918284356529e-05,2.057194222610257e-05,1.3126763628466695e-05,1.4130811956832632,1.567175490346323,0.21304061319553744,0.009286529884603722,1.3126763628466695e-05,0.001030279069298615,0.009433020820773923
Cora,Eigenvector Centrality,1,200,0.0011855410120915622,0.0010592496219496896,0.0007407850821359054,0.000534483239276663,1.9818200910906267,1.3859837459794597,0.24181826249140065,0.009379772670590822,1.702710088279549e-05,0.000534483239276663,0.015198405486259203
Cora,Clustering Coefficient,1,200,0.0011123330041300505,0.010070372456558504,0.01312044524318939,0.005179440042199836,1.9442975253134445,2.533178323581252,0.2734207586194036,0.015633371483801756,1.9411784961192615e-05,0.0007941424115926238,0.005179440042199836
Cora,Degree,1,250,0.0012696250050794333,0.2543631225334695,0.2595341421732891,0.13754493283389427,1.8493092932812754,1.8869044233473486,0.13754493283389427,0.01291639077155693,1.3683188467681842e-05,0.0006706145852584375,0.008395273098737851
Cora,Neighborhood Heterogeneity,1,250,0.0012139159953221679,0.011869421763793889,0.015016288963528513,0.003540735286529152,3.352247712205854,4.241008646045497,0.25222343268791436,0.003540735286529152,1.9092211899605453e-05,0.0007739747877330944,0.012563296774909033
Cora,PageRank,1,250,0.00132004200713709,1.854918284356529e-05,2.057194222610257e-05,9.248162023931371e-06,2.0057156000906735,2.2244357498137224,0.1770639941523909,0.008839913802010352,9.248162023931371e-06,0.0009852557138624505,0.007432012791264875
Cora,Eigenvector Centrality,1,250,0.0013278749829623848,0.0010592496219496896,0.0007407850821359054,0.00040658461321940644,2.6052378459734866,1.8219702813400698,0.2894661368738022,0.006808813330266894,2.1214689084617882e-05,0.00040658461321940644,0.008667336261888547
Cora,Clustering Coefficient,1,250,0.0012721249950118363,0.010070372456558504,0.01312044524318939,0.0016662233102302474,6.043831216817467,7.874361835315063,0.19763910561179207,0.01446002175908842,1.566891242266016e-05,0.0006506854249459298,0.0016662233102302474
Cora,Degree,2,100,0.0009727500146254897,0.22191878311971394,0.2880084787518428,0.15918051090836075,1.3941328737628644,1.80931997961514,0.15918051090836075,0.01339939078160898,1.4946995510112503e-05,0.0007222290784178525,0.015777471404472703
Cora,Neighborhood Heterogeneity,2,100,0.0008356249891221523,0.00908160894129743,0.01513166615556232,0.0022942820131638406,3.958366447189197,6.595381940294072,0.2159096015967727,0.0022942820131638406,1.5334478888565355e-05,0.001070731985844572,0.01128936891847254
Cora,PageRank,2,100,0.0009042499877978116,1.66699110775385e-05,2.2586675250915984e-05,1.1998807008958961e-05,1.389297374738325,1.8824100791063265,0.19642672018449456,0.01207512828939858,1.1998807008958961e-05,0.0009022530314157466,0.011416561614747033
Cora,Eigenvector Centrality,2,100,0.0008834170002955943,0.0008027274574307344,0.0007339245870973372,0.0005736472312675193,1.399339896850969,1.279400556812019,0.2529162013320995,0.010600189395663423,1.8354146897573055e-05,0.0005736472312675193,0.007966214015266393
Cora,Clustering Coefficient,2,100,0.0008360419888049364,0.010381056564755062,0.00902135762287154,0.0030686448257042018,3.3829449657383486,2.9398506947773897,0.21702121794641935,0.008811315784181466,1.5410180518086075e-05,0.0011400685252786944,0.0030686448257042018
Cora,Degree,2,150,0.0009989580139517784,0.22191878311971394,0.2880084787518428,0.17653661357927433,1.2570694465035752,1.6314376542773756,0.17653661357927433,0.00942485425054245,1.5391435065182715e-05,0.0010146108029711498,0.011506516322489502
Cora,Neighborhood Heterogeneity,2,150,0.0009361249976791441,0.00908160894129743,0.01513166615556232,0.0026392474774810685,3.440984227051354,5.7333259895749435,0.25256869969322693,0.0026392474774810685,1.888607385611093e-05,0.0007269919663155294,0.009722701120009324
Cora,PageRank,2,150,0.001032250002026558,1.66699110775385e-05,2.2586675250915984e-05,1.2386580429378692e-05,1.3458041283129711,1.823479480853694,0.18194144762362716,0.009043427054528966,1.2386580429378692e-05,0.0007034601874437174,0.007092674700487987
Cora,Eigenvector Centrality,2,150,0.0010219999821856618,0.0008027274574307344,0.0007339245870973372,0.0005084840814347205,1.5786678221386738,1.4433580398948218,0.3100368596660289,0.0106019240576955,2.333901237434611e-05,0.0005084840814347205,0.013372074904566303
Cora,Clustering Coefficient,2,150,0.0009830420021899045,0.010381056564755062,0.00902135762287154,0.005980233791346748,1.735894770498136,1.5085292544791848,0.24402287358017918,0.00936117137444876,1.8449536272836528e-05,0.0009977996730778339,0.005980233791346748
Cora,Degree,2,200,0.0011382500233594328,0.22191878311971394,0.2880084787518428,0.193579266074402,1.1463974816105547,1.4878064401853195,0.193579266074402,0.010095510769563831,1.6630453514705545e-05,0.0008160920490415666,0.010519067451209205
Cora,Neighborhood Heterogeneity,2,200,0.0010933330049738288,0.00908160894129743,0.01513166615556232,0.0022395162526312193,4.055165453980251,6.756667265881213,0.2924998655240231,0.0022395162526312193,2.1343101150863685e-05,0.0008065872518172891,0.013109388382133155
