Dataset,TargetProperty,StratSeed,RequestedBins,StratifiedKFoldSeconds,RandomTargetEmd,LabelTargetEmd,StratifiedKFoldTargetEmd,RandomToStratifiedKFoldRatio,LabelToStratifiedKFoldRatio,DegreeEmd,NeighHetEmd,PageRankEmd,EigCentralityEmd,ClusteringEmd
chameleon,Clustering Coefficient,1,450,0.001789540983736515,0.013809095188557278,0.013646615545393736,0.0008549456934159901,16.152014443610046,15.961967702144698,2.266942810558371,0.009929984285358366,4.133375884936099e-05,0.000685578021389711,0.0008549456934159901
chameleon,Degree,2,300,0.0015193340077530593,2.3530746497336907,3.222795694008507,1.2936705844371754,1.818913313822792,2.491202731807199,1.2936705844371754,0.00802546488624304,3.0593299615809996e-05,0.0007063015412917766,0.01042060050575148
chameleon,Neighborhood Heterogeneity,2,300,0.0014196669799275696,0.012345510125029494,0.011696659429174316,0.005957165084766296,2.0723800581923637,1.963460683519598,2.17637008046619,0.005957165084766296,4.0410413490476906e-05,0.00048425522618033055,0.014812897303182332
chameleon,PageRank,2,300,0.0014138749975245446,4.029077306242275e-05,4.9678011245225306e-05,3.136806016401906e-05,1.2844521736998753,1.5837132097256303,1.6762394432417325,0.010253440321277844,3.136806016401906e-05,0.0006558306165429275,0.011057073935164141
chameleon,Eigenvector Centrality,2,300,0.0014205419865902513,0.0007035452807979604,0.0011147123454339739,0.0004586942706787681,1.5338000183801421,2.43018589219447,2.6719398552121634,0.007562089591670261,5.215064679666843e-05,0.0004586942706787681,0.009859115611035214
chameleon,Clustering Coefficient,2,300,0.0014327079989016056,0.014901671847866865,0.011438687677340862,0.005860342706375502,2.5427987055527055,1.9518803337041442,2.24736225889544,0.0077541703567661074,3.942203253043666e-05,0.00044248931520741026,0.005860342706375502
chameleon,Degree,2,350,0.0015603749779984355,2.3530746497336907,3.222795694008507,1.4639184804516634,1.6073809308068134,2.2014857637524847,1.4639184804516634,0.007794361268874321,2.4534442891560773e-05,0.0004974472550593101,0.010396369389506735
chameleon,Neighborhood Heterogeneity,2,350,0.0015714589972048998,0.012345510125029494,0.011696659429174316,0.005455457587011432,2.2629651002002418,2.1440290282930956,1.4824988080823331,0.005455457587011432,3.3592120423789884e-05,0.0007830196131036119,0.016920157630773813
chameleon,PageRank,2,350,0.0015957090072333813,4.029077306242275e-05,4.9678011245225306e-05,1.8347428757803925e-05,2.1959901626698186,2.7076279679840796,1.7791686625096286,0.011291596930612609,1.8347428757803925e-05,0.0009116888947315906,0.014183378232536903
chameleon,Eigenvector Centrality,2,350,0.0015688750136177987,0.0007035452807979604,0.0011147123454339739,0.0005268300382681853,1.335431220115466,2.1158860817775245,1.6072241424987443,0.00839660001057836,2.4565672516218325e-05,0.0005268300382681853,0.011343555428243996
chameleon,Clustering Coefficient,2,350,0.0014643330068793148,0.014901671847866865,0.011438687677340862,0.006806822685677225,2.189225801227738,1.680473872400101,2.119869174811968,0.007608609205420727,3.685454671038623e-05,0.0007101068567864865,0.006806822685677225
chameleon,Degree,2,400,0.0016829170053824782,2.3530746497336907,3.222795694008507,0.6336868597967033,3.7133082584174053,5.08578589595882,0.6336868597967033,0.009718873458303886,2.658953246019131e-05,0.00042430732525344604,0.010416675807208894
chameleon,Neighborhood Heterogeneity,2,400,0.0016732919903006405,0.012345510125029494,0.011696659429174316,0.0016728911715529816,7.37974492002901,6.991883051373898,1.7651452945732125,0.0016728911715529816,3.402234226255458e-05,0.0006097985756276317,0.010396549005243083
chameleon,PageRank,2,400,0.00171387501177378,4.029077306242275e-05,4.9678011245225306e-05,1.5228888408994415e-05,2.645680497509352,3.2620904370068606,1.6883031410491385,0.00718597758532198,1.5228888408994415e-05,0.0007567736596493226,0.012681737551940148
chameleon,Eigenvector Centrality,2,400,0.0017083339917007834,0.0007035452807979604,0.0011147123454339739,9.723491513293732e-05,7.2355211071670045,11.464115990742267,1.6872190598620798,0.013412238955684974,3.586717247293957e-05,9.723491513293732e-05,0.00867917097027502
chameleon,Clustering Coefficient,2,400,0.0016473330033477396,0.014901671847866865,0.011438687677340862,0.005702705005484775,2.6130883209870865,2.005835417813004,1.9851266188680374,0.009670378627050794,3.0280921997627288e-05,0.000534991638339878,0.005702705005484775
chameleon,Degree,2,450,0.0017988339823205024,2.3530746497336907,3.222795694008507,0.5347457322743392,4.400361719065574,6.026781514088129,0.5347457322743392,0.007941689707105525,2.25051605507226e-05,0.0005283870300666491,0.011183221021160131
chameleon,Neighborhood Heterogeneity,2,450,0.001802124985260889,0.012345510125029494,0.011696659429174316,0.0007367002800864645,16.75784638439466,15.877093772519688,1.9234626522727207,0.0007367002800864645,3.5221004406875656e-05,0.0005084135704264956,0.011221270998919345
chameleon,PageRank,2,450,0.0018435420060995966,4.029077306242275e-05,4.9678011245225306e-05,1.3207168408177297e-05,3.050674589526433,3.761443006546874,1.6995674754942485,0.0103278274632952,1.3207168408177297e-05,0.0004018892487629621,0.008347183955701831
chameleon,Eigenvector Centrality,2,450,0.0018297920178156346,0.0007035452807979604,0.0011147123454339739,9.780651635185597e-05,7.193235246892728,11.397117359990924,2.167562633146154,0.012655395281988663,4.118547809730393e-05,9.780651635185597e-05,0.00969107938732552
chameleon,Clustering Coefficient,2,450,0.0018106250208802521,0.014901671847866865,0.011438687677340862,0.000852593085201038,17.47805853287341,13.416350514552514,1.70725906308286,0.009857992028467702,2.6334396030428668e-05,0.00038474264693606514,0.000852593085201038
chameleon,Degree,3,300,0.001713165984256193,3.0424061420400075,2.0057126321428376,1.1207010787331155,2.714734731476535,1.7896945672704927,1.1207010787331155,0.012762552095806992,2.7981256306016597e-05,0.0007321581557022778,0.012127929901432882
chameleon,Neighborhood Heterogeneity,3,300,0.001546290994156152,0.007759542512536552,0.00953416344848422,0.006002803644674553,1.292653062110487,1.588285076914443,1.88567678190104,0.006002803644674553,3.175721438349368e-05,0.0005465903007333888,0.016000500169170824
chameleon,PageRank,3,300,0.0017194579995702952,5.3844702540236484e-05,3.39505431565341e-05,2.3712142521803268e-05,2.2707649673886023,1.4317788080649667,1.8136526389958907,0.008348151003065052,2.3712142521803268e-05,0.0005419607669154582,0.01470275679472099
chameleon,Eigenvector Centrality,3,300,0.0016217920056078583,0.0011361029552709372,0.0005652462019099221,0.00045209040769810075,2.512999470737742,1.2502946142741103,2.075079469221344,0.010590482592792232,4.2426158490239856e-05,0.00045209040769810075,0.012006692605859908
