Dataset,StratificationType,Fold_Seed,Fold,Model,Init_Seed,Stopped_Epoch,Best_Epoch,Best_Val_Loss,Best_Val_Accuracy,Test_Loss,Test_Accuracy,Stopped_Early,Early_Stopping_Patience
Cora,SklearnCategorical_NeighCount_k2,0,4,GCN,101,133,33,0.2752872109413147,0.8946395516395569,0.4067542552947998,0.8817005753517151,True,100
Cora,SklearnCategorical_NeighCount_k2,0,4,GAT,101,133,33,0.2787262499332428,0.9001848697662354,0.37861868739128113,0.878003716468811,True,100
Cora,SklearnCategorical_NeighCount_k2,0,3,MixHop,101,147,47,0.4383600056171417,0.874306857585907,0.37724611163139343,0.8874538540840149,True,100
Cora,SklearnCategorical_NeighCount_k2,0,4,SAGE,101,125,25,0.3125721216201782,0.902033269405365,0.4371105134487152,0.8817005753517151,True,100
Cora,SklearnCategorical_NeighCount_k2,0,4,GPRGNN,101,139,39,0.28549593687057495,0.9038817286491394,0.4251367449760437,0.8687615394592285,True,100
Cora,SklearnCategorical_NeighCount_k2,0,4,H2GCN,101,234,134,0.3474801480770111,0.905730128288269,0.4181461036205292,0.8761552572250366,True,100
Cora,SklearnCategorical_NeighCount_k2,0,5,MLP,101,122,22,0.8225224614143372,0.7435424327850342,0.7536149024963379,0.7449167966842651,True,100
Cora,SklearnCategorical_NeighCount_k2,0,5,GCN,101,119,19,0.4068380296230316,0.8763837814331055,0.32124578952789307,0.8890942931175232,True,100
Cora,SklearnCategorical_NeighCount_k2,0,5,GAT,101,127,27,0.4047655463218689,0.8671586513519287,0.3076725900173187,0.8927911520004272,True,100
Cora,SklearnCategorical_NeighCount_k2,0,5,SAGE,101,115,15,0.41893741488456726,0.8800737857818604,0.3411468267440796,0.8909426927566528,True,100
Cora,SklearnCategorical_NeighCount_k2,0,4,MixHop,101,178,78,0.30124014616012573,0.8964880108833313,0.5056904554367065,0.8613678216934204,True,100
Cora,SklearnCategorical_NeighCount_k2,0,5,GPRGNN,101,155,55,0.39122363924980164,0.8726937174797058,0.3128274083137512,0.8927911520004272,True,100
Cora,SklearnCategorical_NeighCount_k2,0,5,H2GCN,101,275,175,0.4123711884021759,0.8468634486198425,0.35966572165489197,0.8872458338737488,True,100
Cora,SklearnCategorical_NeighCount_k2,0,5,MixHop,101,152,52,0.44994091987609863,0.8634686470031738,0.3747066259384155,0.8872458338737488,True,100
CiteSeer,SklearnCategorical_NeighCount_k2,0,1,MLP,101,116,16,0.8345910310745239,0.7327327132225037,0.928998589515686,0.6861861944198608,True,100
CiteSeer,SklearnCategorical_NeighCount_k2,0,1,GCN,101,108,8,0.6771958470344543,0.7807807922363281,0.7922318577766418,0.7432432174682617,True,100
CiteSeer,SklearnCategorical_NeighCount_k2,0,1,GAT,101,110,10,0.682904839515686,0.7837837934494019,0.8064640164375305,0.7327327132225037,True,100
CiteSeer,SklearnCategorical_NeighCount_k2,0,1,SAGE,101,106,6,0.6859206557273865,0.7792792916297913,0.7920958995819092,0.7372372150421143,True,100
CiteSeer,SklearnCategorical_NeighCount_k2,0,1,GPRGNN,101,109,9,0.6991742253303528,0.7642642855644226,0.777974009513855,0.7462462186813354,True,100
CiteSeer,SklearnCategorical_NeighCount_k2,0,1,H2GCN,101,332,232,0.6659007668495178,0.792792797088623,0.740964949131012,0.7492492198944092,True,100
CiteSeer,SklearnCategorical_NeighCount_k2,0,2,MLP,101,115,15,0.8980377912521362,0.7022556662559509,0.8606314659118652,0.7117117047309875,True,100
CiteSeer,SklearnCategorical_NeighCount_k2,0,2,GCN,101,106,6,0.7561780214309692,0.7398496270179749,0.7090548276901245,0.7627627849578857,True,100
CiteSeer,SklearnCategorical_NeighCount_k2,0,2,GAT,101,112,12,0.7682309150695801,0.7293233275413513,0.700799286365509,0.7732732892036438,True,100
CiteSeer,SklearnCategorical_NeighCount_k2,0,1,MixHop,101,108,8,0.6984344720840454,0.7672672867774963,0.8208144307136536,0.7417417168617249,True,100
CiteSeer,SklearnCategorical_NeighCount_k2,0,2,SAGE,101,105,5,0.7751129865646362,0.7398496270179749,0.7171061635017395,0.7567567825317383,True,100
CiteSeer,SklearnCategorical_NeighCount_k2,0,2,GPRGNN,101,108,8,0.7508031129837036,0.7413533926010132,0.7208676934242249,0.7582582831382751,True,100
CiteSeer,SklearnCategorical_NeighCount_k2,0,2,H2GCN,101,260,160,0.6792897582054138,0.7654135227203369,0.6861949563026428,0.7747747898101807,True,100
CiteSeer,SklearnCategorical_NeighCount_k2,0,3,MLP,101,116,16,0.8464869260787964,0.7218044996261597,0.8699641227722168,0.7037593722343445,True,100
CiteSeer,SklearnCategorical_NeighCount_k2,0,3,GCN,101,109,9,0.7111108303070068,0.7939849495887756,0.7723169326782227,0.7473683953285217,True,100
CiteSeer,SklearnCategorical_NeighCount_k2,0,3,GAT,101,117,17,0.7145723700523376,0.7834586501121521,0.7670824527740479,0.7473683953285217,True,100
CiteSeer,SklearnCategorical_NeighCount_k2,0,2,MixHop,101,108,8,0.7634402513504028,0.7503759264945984,0.7155753374099731,0.7672672867774963,True,100
CiteSeer,SklearnCategorical_NeighCount_k2,0,3,SAGE,101,105,5,0.7113357186317444,0.7654135227203369,0.7826990485191345,0.7458646893501282,True,100
CiteSeer,SklearnCategorical_NeighCount_k2,0,3,GPRGNN,101,121,21,0.7273433804512024,0.795488715171814,0.7924252152442932,0.7503759264945984,True,100
CiteSeer,SklearnCategorical_NeighCount_k2,0,3,H2GCN,101,335,235,0.6795018315315247,0.7864661812782288,0.6901015639305115,0.7744361162185669,True,100
CiteSeer,SklearnCategorical_NeighCount_k2,0,4,MLP,101,116,16,0.8569291234016418,0.7308270931243896,0.8366319537162781,0.7383458614349365,True,100
CiteSeer,SklearnCategorical_NeighCount_k2,0,4,GCN,101,107,7,0.7103103399276733,0.7819548845291138,0.7130169868469238,0.7984962463378906,True,100
CiteSeer,SklearnCategorical_NeighCount_k2,0,3,MixHop,101,107,7,0.7541102170944214,0.7879699468612671,0.7635599970817566,0.7548872232437134,True,100
CiteSeer,SklearnCategorical_NeighCount_k2,0,4,GAT,101,107,7,0.7202736735343933,0.7759398221969604,0.7190974950790405,0.7729323506355286,True,100
CiteSeer,SklearnCategorical_NeighCount_k2,0,4,SAGE,101,105,5,0.7322061657905579,0.7759398221969604,0.704830527305603,0.7699248194694519,True,100
CiteSeer,SklearnCategorical_NeighCount_k2,0,4,GPRGNN,101,108,8,0.7220394611358643,0.7684210538864136,0.7518690228462219,0.7759398221969604,True,100
CiteSeer,SklearnCategorical_NeighCount_k2,0,4,H2GCN,101,298,198,0.6960902810096741,0.7759398221969604,0.6701225638389587,0.7984962463378906,True,100
CiteSeer,SklearnCategorical_NeighCount_k2,0,5,MLP,101,114,14,0.9380123019218445,0.6996996998786926,0.8718254566192627,0.7383458614349365,True,100
CiteSeer,SklearnCategorical_NeighCount_k2,0,5,GCN,101,106,6,0.7805288434028625,0.740240216255188,0.7098757028579712,0.7879699468612671,True,100
CiteSeer,SklearnCategorical_NeighCount_k2,0,4,MixHop,101,107,7,0.7157352566719055,0.7834586501121521,0.7468616962432861,0.7864661812782288,True,100
CiteSeer,SklearnCategorical_NeighCount_k2,0,5,GAT,101,106,6,0.810773491859436,0.7267267107963562,0.7282755374908447,0.7864661812782288,True,100
CiteSeer,SklearnCategorical_NeighCount_k2,0,5,SAGE,101,105,5,0.787296712398529,0.7342342138290405,0.7348036170005798,0.7759398221969604,True,100
CiteSeer,SklearnCategorical_NeighCount_k2,0,5,GPRGNN,101,108,8,0.7732834219932556,0.740240216255188,0.7140434384346008,0.7759398221969604,True,100
CiteSeer,SklearnCategorical_NeighCount_k2,0,5,H2GCN,101,288,188,0.7375539541244507,0.7492492198944092,0.6978046894073486,0.7774435877799988,True,100
CiteSeer,SklearnCategorical_NeighCount_k2,0,5,MixHop,101,107,7,0.8157113790512085,0.7477477192878723,0.7111459970474243,0.7864661812782288,True,100
