Dataset,TargetProperty,StratSeed,HyperparamName,Population,Generations,EvolutionSeconds,RandomTargetEmd,LabelTargetEmd,WdesTargetEmd,RandomToWdesRatio,LabelToWdesRatio,DegreeEmd,NeighHetEmd,PageRankEmd,EigCentralityEmd,ClusteringEmd
Cora,PageRank,11,pop100_gen50,100,50,7.989289958029985,2.139389741232361e-05,1.709484154415488e-05,9.902827870872434e-06,2.1603826393115746,1.7262585765462601,0.16443295463078184,0.011018992424366974,9.902827870872434e-06,0.0008688541024155386,0.009149812897322631
Cora,Eigenvector Centrality,11,pop100_gen50,100,50,8.017247666954063,0.0006477400997804084,0.0006472269876281475,0.00047694807844314276,1.3580935306307682,1.3570177067089366,0.29710657268699175,0.014416902701809713,2.2767425636434803e-05,0.00047694807844314276,0.013097487679095049
Cora,Clustering Coefficient,11,pop100_gen50,100,50,7.193670041975565,0.013726354580824232,0.012100960820763165,0.0024175611691707294,5.677769297366998,5.005441423810605,0.22216835279910835,0.011546200980874588,1.6011013175902385e-05,0.0010698606096031815,0.0024175611691707294
Cora,Degree,11,pop200_gen50,200,50,13.675928417011164,0.27148373432092904,0.24604484518648984,0.15177716790259604,1.7886994339962612,1.6210926095576554,0.15177716790259604,0.010755921753881573,1.2666429326816367e-05,0.0007636115887793903,0.012193384345128608
Cora,Neighborhood Heterogeneity,11,pop200_gen50,200,50,13.30586179101374,0.007048145374629387,0.009419484381069978,0.0019092695348925108,3.6915402701516355,4.933554015777181,0.29080233288892693,0.0019092695348925108,2.462818575766529e-05,0.0007895622846090684,0.010204029350506592
Cora,PageRank,11,pop200_gen50,200,50,16.4862209999701,2.139389741232361e-05,1.709484154415488e-05,1.0462162429647719e-05,2.0448829346882915,1.633968279417212,0.18233825728827185,0.009299249466060287,1.0462162429647719e-05,0.0008411265634050192,0.011096462764552964
Cora,Eigenvector Centrality,11,pop200_gen50,200,50,16.28520683408715,0.0006477400997804084,0.0006472269876281475,0.0004873880810697437,1.3290027494285788,1.327949969986097,0.23652416270078658,0.010609984717184575,1.6894812640344883e-05,0.0004873880810697437,0.007365849929743547
Cora,Clustering Coefficient,11,pop200_gen50,200,50,14.06380462506786,0.013726354580824232,0.012100960820763165,0.0031074265156340844,4.417274072858746,3.8942065918150632,0.2866319213051911,0.011584898232014895,2.160014864855167e-05,0.0009840715106768966,0.0031074265156340844
Cora,Degree,11,pop100_gen100,100,100,15.222856832901016,0.27148373432092904,0.24604484518648984,0.12477082538185388,2.175859087972439,1.971974172916496,0.12477082538185388,0.017631333041147536,1.281268746089565e-05,0.001185371065612811,0.015601708674082015
Cora,Neighborhood Heterogeneity,11,pop100_gen100,100,100,12.326653165975586,0.007048145374629387,0.009419484381069978,0.0027141443805603323,2.5968203552879174,3.4705170618540695,0.2504252327325994,0.0027141443805603323,1.9704903490424707e-05,0.0008646600105310301,0.014002068699593237
Cora,PageRank,11,pop100_gen100,100,100,16.21116254106164,2.139389741232361e-05,1.709484154415488e-05,9.379458381256239e-06,2.280931002911302,1.8225830159145373,0.16177432907167386,0.012614424375138582,9.379458381256239e-06,0.0007869722729882931,0.01106078543103527
Cora,Eigenvector Centrality,11,pop100_gen100,100,100,16.105947542004287,0.0006477400997804084,0.0006472269876281475,0.0004632235392795276,1.3983315718105944,1.3972238730242612,0.3000831720939755,0.013001080070561938,2.2650776427953504e-05,0.0004632235392795276,0.012276348230676637
Cora,Clustering Coefficient,11,pop100_gen100,100,100,14.117805166984908,0.013726354580824232,0.012100960820763165,0.001885399602100894,7.280342355821548,6.418247255000535,0.20682322286408317,0.011055815441208799,1.5959794495720313e-05,0.0011140982976071208,0.001885399602100894
Cora,Degree,12,pop50_gen20,50,20,1.474850416998379,0.298396846881667,0.3074145383385578,0.16703383737954763,1.7864454984867877,1.8404327120859105,0.16703383737954763,0.010493711653331933,1.3593805342455626e-05,0.0009302429466964404,0.012070169206864148
Cora,Neighborhood Heterogeneity,12,pop50_gen20,50,20,1.4064101250842214,0.011414328363112843,0.017162936639706895,0.0037642858540914833,3.032269281756688,4.559413738744663,0.23929819731062735,0.0037642858540914833,1.8624962069148448e-05,0.001019476042509857,0.013116158754230079
