Dataset,TargetProperty,StratSeed,HyperparamName,Population,Generations,EvolutionSeconds,RandomTargetEmd,LabelTargetEmd,WdesTargetEmd,RandomToWdesRatio,LabelToWdesRatio,DegreeEmd,NeighHetEmd,PageRankEmd,EigCentralityEmd,ClusteringEmd
actor,Neighborhood Heterogeneity,7,pop200_gen50,200,50,45.42448241694365,0.010240358655782118,0.004930554139084722,0.0012839717325803458,7.9755327908991305,3.840079975262374,0.4329473684210138,0.0012839717325803458,8.580927396527314e-06,0.00036920368982906206,0.004160878979098061
actor,PageRank,7,pop200_gen50,200,50,56.0040627499111,8.917651687649318e-06,9.115670177706617e-06,7.187631742937153e-06,1.2406940153009578,1.268243908943169,0.38826315789469745,0.007247988359708532,7.187631742937153e-06,0.00028170572510312103,0.00605766641633055
actor,Eigenvector Centrality,7,pop200_gen50,200,50,55.1641857920913,0.0002560725719247702,0.00033328437702909354,0.00018052597656835522,1.4184804690853434,1.8461851494424524,0.5391578947368025,0.00667053084928346,9.711126602127659e-06,0.00018052597656835522,0.002731245229547585
actor,Clustering Coefficient,7,pop200_gen50,200,50,44.5434596670093,0.0036017376986112993,0.0030923957460453565,0.000915775771446657,3.9329908159959404,3.3768045000363776,0.5333684210525919,0.0058612792613474875,9.786119465498645e-06,0.00031154298591310267,0.000915775771446657
actor,Degree,7,pop100_gen100,100,100,44.09946454199962,0.47336842105259247,0.4862631578946976,0.3258947368420658,1.4525193798450171,1.4920865633075537,0.3258947368420658,0.010361111076548699,7.325574068840645e-06,0.00024604460005526313,0.004359971599557144
actor,Neighborhood Heterogeneity,7,pop100_gen100,100,100,44.3888482080074,0.010240358655782118,0.004930554139084722,0.001138544701529958,8.994252612147145,4.3305758065178495,0.5175263157894342,0.001138544701529958,9.702996533936686e-06,0.000285610553522587,0.004190764494737281
actor,PageRank,7,pop100_gen100,100,100,55.92012699996121,8.917651687649318e-06,9.115670177706617e-06,6.875850356485885e-06,1.29695255500106,1.3257516823512518,0.3581052631578554,0.005927798700175784,6.875850356485885e-06,0.0003474602680323771,0.0036793980071495994
actor,Eigenvector Centrality,7,pop100_gen100,100,100,57.36516708298586,0.0002560725719247702,0.00033328437702909354,0.00017239943816886328,1.4853445849049116,1.933210343195233,0.4694210526315393,0.007841352662463727,8.893077720820774e-06,0.00017239943816886328,0.005017618662983248
actor,Clustering Coefficient,7,pop100_gen100,100,100,39.16254991700407,0.0036017376986112993,0.0030923957460453565,0.0014756117065007975,2.440843809210694,2.0956703802374483,0.5035263157894343,0.00765750610877417,9.421323886255801e-06,0.0002467371436997949,0.0014756117065007975
actor,Degree,8,pop50_gen20,50,20,4.412034875014797,0.5647368421052233,0.49115789473680244,0.38594736842101324,1.4632483294695675,1.2726033001500339,0.38594736842101324,0.005266391194278466,7.81295909751158e-06,0.00033207764206574444,0.003257106253200402
