Dataset,StratificationType,Fold_Seed,Fold,Model,Init_Seed,Stopped_Epoch,Best_Epoch,Best_Val_Loss,Best_Val_Accuracy,Test_Loss,Test_Accuracy,Stopped_Early,Early_Stopping_Patience
syn-cora-h0.00-r1,RandomKFold,0,1,MLP,100,120,20,0.7830350399017334,0.6912751793861389,0.695602536201477,0.7583892345428467,True,100
syn-cora-h0.00-r1,RandomKFold,0,1,MLP,101,120,20,0.7657846212387085,0.7114093899726868,0.7085107564926147,0.7483221292495728,True,100
syn-cora-h0.00-r1,RandomKFold,0,1,SAGE,100,177,77,0.523517370223999,0.8053691387176514,0.5594748258590698,0.8020133972167969,True,100
syn-cora-h0.00-r1,RandomKFold,0,1,GPRGNN,100,290,190,0.4910348951816559,0.8255033493041992,0.44084885716438293,0.8557047247886658,True,100
syn-cora-h0.00-r1,RandomKFold,0,1,SAGE,101,327,227,0.5078721046447754,0.7953020334243774,0.5897952318191528,0.8087248206138611,True,100
syn-cora-h0.00-r1,RandomKFold,0,2,MLP,100,120,20,0.7302960753440857,0.7785235047340393,0.774655282497406,0.7046979665756226,True,100
syn-cora-h0.00-r1,RandomKFold,0,2,MLP,101,120,20,0.7199260592460632,0.7516778707504272,0.7609568238258362,0.718120813369751,True,100
syn-cora-h0.00-r1,RandomKFold,0,1,GPRGNN,101,356,256,0.5034276843070984,0.8322147727012634,0.47744807600975037,0.8523489832878113,True,100
syn-cora-h0.00-r1,RandomKFold,0,2,SAGE,100,119,19,0.5668333172798157,0.791946291923523,0.563933789730072,0.7785235047340393,True,100
syn-cora-h0.00-r1,RandomKFold,0,2,SAGE,101,114,14,0.6050574779510498,0.781879186630249,0.6059666872024536,0.7885906100273132,True,100
syn-cora-h0.00-r1,RandomKFold,0,1,MixHop,101,239,139,0.6586102843284607,0.7785235047340393,0.630185604095459,0.7852349281311035,True,100
syn-cora-h0.00-r1,RandomKFold,0,1,MixHop,100,258,158,0.5617624521255493,0.7751677632331848,0.5561566948890686,0.818791925907135,True,100
syn-cora-h0.00-r1,RandomKFold,0,2,GPRGNN,100,222,122,0.5168631076812744,0.8020133972167969,0.509613037109375,0.8020133972167969,True,100
syn-cora-h0.00-r1,RandomKFold,0,3,MLP,100,119,19,0.7839301824569702,0.7248322367668152,0.7582216262817383,0.7281879186630249,True,100
syn-cora-h0.00-r1,RandomKFold,0,3,MLP,101,120,20,0.7721203565597534,0.7348993420600891,0.7691223621368408,0.7382550239562988,True,100
syn-cora-h0.00-r1,RandomKFold,0,2,GPRGNN,101,198,98,0.5013592839241028,0.8422818779945374,0.5139429569244385,0.8120805621147156,True,100
syn-cora-h0.00-r1,RandomKFold,0,3,SAGE,100,115,15,0.5621492862701416,0.8087248206138611,0.6148054599761963,0.7617449760437012,True,100
syn-cora-h0.00-r1,RandomKFold,0,3,SAGE,101,245,145,0.564004123210907,0.7885906100273132,0.625827431678772,0.7852349281311035,True,100
syn-cora-h0.00-r1,RandomKFold,0,2,MixHop,101,316,216,0.5948970913887024,0.8087248206138611,0.720395028591156,0.7516778707504272,True,100
syn-cora-h0.00-r1,RandomKFold,0,3,GPRGNN,100,303,203,0.5113164186477661,0.8322147727012634,0.5239953398704529,0.8087248206138611,True,100
syn-cora-h0.00-r1,RandomKFold,0,2,MixHop,100,369,269,0.5061078667640686,0.7986577153205872,0.5814434885978699,0.7885906100273132,True,100
syn-cora-h0.00-r1,RandomKFold,0,4,MLP,100,121,21,0.6653300523757935,0.7684563994407654,0.7972408533096313,0.7281879186630249,True,100
syn-cora-h0.00-r1,RandomKFold,0,4,MLP,101,120,20,0.6560118794441223,0.7483221292495728,0.795725405216217,0.7214764952659607,True,100
syn-cora-h0.00-r1,RandomKFold,0,4,SAGE,100,114,14,0.47595906257629395,0.8255033493041992,0.563727855682373,0.8087248206138611,True,100
syn-cora-h0.00-r1,RandomKFold,0,3,GPRGNN,101,490,390,0.4955994784832001,0.8389261960983276,0.5114595293998718,0.8120805621147156,True,100
syn-cora-h0.00-r1,RandomKFold,0,4,SAGE,101,122,22,0.4664539098739624,0.8389261960983276,0.5745478272438049,0.8154362440109253,True,100
syn-cora-h0.00-r1,RandomKFold,0,3,MixHop,100,331,231,0.5866197943687439,0.8288590312004089,0.5847169160842896,0.791946291923523,True,100
syn-cora-h0.00-r1,RandomKFold,0,4,GPRGNN,100,247,147,0.4399743378162384,0.8758389353752136,0.5285583138465881,0.818791925907135,True,100
syn-cora-h0.00-r1,RandomKFold,0,4,GPRGNN,101,291,191,0.44403496384620667,0.8523489832878113,0.5364270806312561,0.8087248206138611,True,100
syn-cora-h0.00-r1,RandomKFold,0,5,MLP,100,121,21,0.740512490272522,0.7416107654571533,0.6810388565063477,0.7751677632331848,True,100
syn-cora-h0.00-r1,RandomKFold,0,5,MLP,101,121,21,0.7225622534751892,0.7483221292495728,0.6756705641746521,0.7785235047340393,True,100
syn-cora-h0.00-r1,RandomKFold,0,5,SAGE,100,122,22,0.5971718430519104,0.8087248206138611,0.5163507461547852,0.8154362440109253,True,100
