Dataset,StratificationType,Fold_Seed,Fold,Model,Init_Seed,Stopped_Epoch,Best_Epoch,Best_Val_Loss,Best_Val_Accuracy,Test_Loss,Test_Accuracy,Stopped_Early,Early_Stopping_Patience
syn-cora-h0.00-r1,StratifiedKFoldDynamic_Degree_b300,0,5,GCN,100,109,9,1.4871692657470703,0.3288590610027313,1.482364296913147,0.3657718002796173,True,100
syn-cora-h0.00-r1,StratifiedKFoldDynamic_Degree_b300,0,5,GCN,101,111,11,1.4964942932128906,0.3624161183834076,1.4583747386932373,0.4161073863506317,True,100
syn-cora-h0.00-r1,StratifiedKFoldDynamic_NeighHet_b100,0,1,GCN,101,110,10,1.4773396253585815,0.3523489832878113,1.4335521459579468,0.3691275119781494,True,100
syn-cora-h0.00-r1,StratifiedKFoldDynamic_NeighHet_b100,0,1,GCN,100,110,10,1.4798794984817505,0.34563758969306946,1.4397095441818237,0.3758389353752136,True,100
syn-cora-h0.00-r1,StratifiedKFoldDynamic_NeighHet_b100,0,2,GCN,101,110,10,1.4958215951919556,0.3624161183834076,1.5060311555862427,0.3557046949863434,True,100
syn-cora-h0.00-r1,StratifiedKFoldDynamic_NeighHet_b100,0,2,GCN,100,109,9,1.503519892692566,0.34228187799453735,1.4947009086608887,0.34563758969306946,True,100
syn-cora-h0.00-r1,StratifiedKFoldDynamic_NeighHet_b100,0,3,GCN,100,108,8,1.4957891702651978,0.3557046949863434,1.4893404245376587,0.34899330139160156,True,100
syn-cora-h0.00-r1,StratifiedKFoldDynamic_NeighHet_b100,0,3,GCN,101,111,11,1.5038143396377563,0.33892616629600525,1.4872725009918213,0.3590604066848755,True,100
syn-cora-h0.00-r1,StratifiedKFoldDynamic_NeighHet_b100,0,4,GCN,100,109,9,1.4573380947113037,0.39261746406555176,1.5037389993667603,0.3322147727012634,True,100
syn-cora-h0.00-r1,StratifiedKFoldDynamic_NeighHet_b100,0,4,GCN,101,112,12,1.4311639070510864,0.3959731459617615,1.5027097463607788,0.33892616629600525,True,100
syn-cora-h0.00-r1,StratifiedKFoldDynamic_NeighHet_b100,0,5,GCN,100,110,10,1.464701533317566,0.3590604066848755,1.4895589351654053,0.38926175236701965,True,100
syn-cora-h0.00-r1,StratifiedKFoldDynamic_NeighHet_b100,0,5,GCN,101,111,11,1.4672694206237793,0.3557046949863434,1.4738703966140747,0.3959731459617615,True,100
syn-cora-h0.00-r1,StratifiedKFoldDynamic_PageRank_b300,0,2,GCN,100,111,11,1.4655134677886963,0.3557046949863434,1.5074750185012817,0.33892616629600525,True,100
syn-cora-h0.00-r1,StratifiedKFoldDynamic_PageRank_b300,0,1,GCN,100,109,9,1.4909090995788574,0.33892616629600525,1.4602010250091553,0.3657718002796173,True,100
syn-cora-h0.00-r1,StratifiedKFoldDynamic_PageRank_b300,0,1,GCN,101,110,10,1.5024381875991821,0.34228187799453735,1.4640504121780396,0.34899330139160156,True,100
syn-cora-h0.00-r1,StratifiedKFoldDynamic_PageRank_b300,0,2,GCN,101,111,11,1.4411766529083252,0.3657718002796173,1.519133448600769,0.3288590610027313,True,100
syn-cora-h0.00-r1,StratifiedKFoldDynamic_PageRank_b300,0,3,GCN,100,108,8,1.5069669485092163,0.30536913871765137,1.4997328519821167,0.34899330139160156,True,100
syn-cora-h0.00-r1,StratifiedKFoldDynamic_PageRank_b300,0,4,GCN,100,110,10,1.4474396705627441,0.38590604066848755,1.4900778532028198,0.33557048439979553,True,100
syn-cora-h0.00-r1,StratifiedKFoldDynamic_PageRank_b300,0,3,GCN,101,112,12,1.482134222984314,0.3322147727012634,1.4708306789398193,0.33557048439979553,True,100
syn-cora-h0.00-r1,StratifiedKFoldDynamic_PageRank_b300,0,4,GCN,101,110,10,1.4682518243789673,0.3288590610027313,1.4704620838165283,0.3624161183834076,True,100
syn-cora-h0.00-r1,StratifiedKFoldDynamic_PageRank_b300,0,5,GCN,100,110,10,1.464876651763916,0.3523489832878113,1.4724178314208984,0.3523489832878113,True,100
